League,Season,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2019-2020,132,Jonny Evans,nir NIR,DF,Leicester City,31,1988,https://fbref.com/en/players/f8fcd2a5/matchlogs/2019-2020/summary/Jonny-Evans-Match-Logs
EPL,2019-2020,133,Łukasz Fabiański,pl POL,GK,West Ham,34,1985,https://fbref.com/en/players/9328b835/matchlogs/2019-2020/summary/Lukasz-Fabianski-Match-Logs
EPL,2019-2020,134,Fabinho,br BRA,MF,Liverpool,25,1993,https://fbref.com/en/players/7f3b388c/matchlogs/2019-2020/summary/Fabinho-Match-Logs
EPL,2019-2020,135,Ralf Fährmann,de GER,GK,Norwich City,30,1988,https://fbref.com/en/players/1e43fad8/matchlogs/2019-2020/summary/Ralf-Fahrmann-Match-Logs
EPL,2019-2020,136,Akin Famewo,eng ENG,MF,Norwich City,20,1998,https://fbref.com/en/players/9d9a71c1/matchlogs/2019-2020/summary/Akin-Famewo-Match-Logs
EPL,2019-2020,137,Kiko Femenía,es ESP,DF,Watford,28,1991,https://fbref.com/en/players/e5d01ecf/matchlogs/2019-2020/summary/Kiko-Femenia-Match-Logs
EPL,2019-2020,138,Bruno Fernandes,pt POR,MF,Manchester Utd,24,1994,https://fbref.com/en/players/507c7bdf/matchlogs/2019-2020/summary/Bruno-Fernandes-Match-Logs
EPL,2019-2020,139,Gedson Fernandes,pt POR,"MF,DF",Tottenham,20,1999,https://fbref.com/en/players/e2dde94c/matchlogs/2019-2020/summary/Gedson-Fernandes-Match-Logs
EPL,2019-2020,140,Federico Fernández,ar ARG,DF,Newcastle Utd,30,1989,https://fbref.com/en/players/f25b010f/matchlogs/2019-2020/summary/Federico-Fernandez-Match-Logs
EPL,2019-2020,141,Fernandinho,br BRA,DF,Manchester City,34,1985,https://fbref.com/en/players/101da2b5/matchlogs/2019-2020/summary/Fernandinho-Match-Logs
EPL,2019-2020,142,Roberto Firmino,br BRA,FW,Liverpool,27,1991,https://fbref.com/en/players/4c370d81/matchlogs/2019-2020/summary/Roberto-Firmino-Match-Logs
EPL,2019-2020,143,John Fleck,sco SCO,MF,Sheffield Utd,27,1991,https://fbref.com/en/players/b63e789d/matchlogs/2019-2020/summary/John-Fleck-Match-Logs
EPL,2019-2020,144,Phil Foden,eng ENG,"FW,MF",Manchester City,19,2000,https://fbref.com/en/players/ed1e53f3/matchlogs/2019-2020/summary/Phil-Foden-Match-Logs
EPL,2019-2020,145,Pablo Fornals,es ESP,"MF,FW",West Ham,23,1996,https://fbref.com/en/players/82927de4/matchlogs/2019-2020/summary/Pablo-Fornals-Match-Logs
EPL,2019-2020,146,Ben Foster,eng ENG,GK,Watford,36,1983,https://fbref.com/en/players/d0b3ceb9/matchlogs/2019-2020/summary/Ben-Foster-Match-Logs
EPL,2019-2020,147,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,21,1998,https://fbref.com/en/players/a9142dc3/matchlogs/2019-2020/summary/Timothy-Fosu-Mensah-Match-Logs
EPL,2019-2020,148,Dimitri Foulquier,fr FRA,"MF,DF",Watford,26,1993,https://fbref.com/en/players/45e17712/matchlogs/2019-2020/summary/Dimitri-Foulquier-Match-Logs
EPL,2019-2020,149,Juan Foyth,ar ARG,DF,Tottenham,21,1998,https://fbref.com/en/players/6c7762c3/matchlogs/2019-2020/summary/Juan-Foyth-Match-Logs
EPL,2019-2020,150,Simon Francis,eng ENG,DF,Bournemouth,34,1985,https://fbref.com/en/players/1e0b6a73/matchlogs/2019-2020/summary/Simon-Francis-Match-Logs
EPL,2019-2020,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2019-2020,151,Ryan Fraser,sco SCO,"MF,FW",Bournemouth,25,1994,https://fbref.com/en/players/d56543a0/matchlogs/2019-2020/summary/Ryan-Fraser-Match-Logs
EPL,2019-2020,152,Fred,br BRA,MF,Manchester Utd,26,1993,https://fbref.com/en/players/b853e0ad/matchlogs/2019-2020/summary/Fred-Match-Logs
EPL,2019-2020,153,Ryan Fredericks,eng ENG,DF,West Ham,26,1992,https://fbref.com/en/players/c067631c/matchlogs/2019-2020/summary/Ryan-Fredericks-Match-Logs
EPL,2019-2020,154,Kieron Freeman,wal WAL,FW,Sheffield Utd,27,1992,https://fbref.com/en/players/c13c24c8/matchlogs/2019-2020/summary/Kieron-Freeman-Match-Logs
EPL,2019-2020,155,Luke Freeman,eng ENG,MF,Sheffield Utd,27,1992,https://fbref.com/en/players/636b64cd/matchlogs/2019-2020/summary/Luke-Freeman-Match-Logs
EPL,2019-2020,156,Christian Fuchs,at AUT,DF,Leicester City,33,1986,https://fbref.com/en/players/a67a09fb/matchlogs/2019-2020/summary/Christian-Fuchs-Match-Logs
EPL,2019-2020,157,Eric García,es ESP,DF,Manchester City,18,2001,https://fbref.com/en/players/2bed3eab/matchlogs/2019-2020/summary/Eric-Garcia-Match-Logs
EPL,2019-2020,158,James Garner,eng ENG,MF,Manchester Utd,18,2001,https://fbref.com/en/players/4e015693/matchlogs/2019-2020/summary/James-Garner-Match-Logs
EPL,2019-2020,159,Dwight Gayle,eng ENG,FW,Newcastle Utd,28,1990,https://fbref.com/en/players/e58a03c6/matchlogs/2019-2020/summary/Dwight-Gayle-Match-Logs
EPL,2019-2020,160,Paulo Gazzaniga,ar ARG,GK,Tottenham,27,1992,https://fbref.com/en/players/63d17038/matchlogs/2019-2020/summary/Paulo-Gazzaniga-Match-Logs
EPL,2019-2020,161,Jean-Philippe Gbamin,ci CIV,MF,Everton,23,1995,https://fbref.com/en/players/6bd603db/matchlogs/2019-2020/summary/Jean-Philippe-Gbamin-Match-Logs
EPL,2019-2020,162,David de Gea,es ESP,GK,Manchester Utd,28,1990,https://fbref.com/en/players/7ba6d84e/matchlogs/2019-2020/summary/David-de-Gea-Match-Logs
EPL,2019-2020,163,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,24,1995,https://fbref.com/en/players/ffa90327/matchlogs/2019-2020/summary/Anwar-El-Ghazi-Match-Logs
EPL,2019-2020,164,Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,19,2000,https://fbref.com/en/players/32f60ed8/matchlogs/2019-2020/summary/Morgan-Gibbs-White-Match-Logs
EPL,2019-2020,165,Billy Gilmour,sco SCO,MF,Chelsea,18,2001,https://fbref.com/en/players/df10e27c/matchlogs/2019-2020/summary/Billy-Gilmour-Match-Logs
EPL,2019-2020,166,Olivier Giroud,fr FRA,FW,Chelsea,32,1986,https://fbref.com/en/players/16ceb862/matchlogs/2019-2020/summary/Olivier-Giroud-Match-Logs
EPL,2019-2020,167,Ben Godfrey,eng ENG,DF,Norwich City,21,1998,https://fbref.com/en/players/9f7c837d/matchlogs/2019-2020/summary/Ben-Godfrey-Match-Logs
EPL,2019-2020,168,André Gomes,pt POR,MF,Everton,26,1993,https://fbref.com/en/players/1961b2aa/matchlogs/2019-2020/summary/Andre-Gomes-Match-Logs
EPL,2019-2020,169,Angel Gomes,eng ENG,MF,Manchester Utd,18,2000,https://fbref.com/en/players/645a3363/matchlogs/2019-2020/summary/Angel-Gomes-Match-Logs
EPL,2019-2020,170,Joe Gomez,eng ENG,DF,Liverpool,22,1997,https://fbref.com/en/players/7a11550b/matchlogs/2019-2020/summary/Joe-Gomez-Match-Logs
EPL,2019-2020,171,Anthony Gordon,eng ENG,"MF,FW",Everton,18,2001,https://fbref.com/en/players/2bd83368/matchlogs/2019-2020/summary/Anthony-Gordon-Match-Logs
EPL,2019-2020,172,Dan Gosling,eng ENG,MF,Bournemouth,29,1990,https://fbref.com/en/players/7fec31a0/matchlogs/2019-2020/summary/Dan-Gosling-Match-Logs
EPL,2019-2020,173,Andre Gray,jm JAM,FW,Watford,28,1991,https://fbref.com/en/players/c24dba2a/matchlogs/2019-2020/summary/Andre-Gray-Match-Logs
EPL,2019-2020,174,Demarai Gray,eng ENG,"MF,FW",Leicester City,23,1996,https://fbref.com/en/players/4468ec10/matchlogs/2019-2020/summary/Demarai-Gray-Match-Logs
EPL,2019-2020,175,Jack Grealish,eng ENG,"FW,MF",Aston Villa,23,1995,https://fbref.com/en/players/b0b4fd3e/matchlogs/2019-2020/summary/Jack-Grealish-Match-Logs
EPL,2019-2020,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2019-2020,176,Mason Greenwood,eng ENG,FW,Manchester Utd,17,2001,https://fbref.com/en/players/58eee997/matchlogs/2019-2020/summary/Mason-Greenwood-Match-Logs
EPL,2019-2020,177,Arnaut Groeneveld,nl NED,MF,Bournemouth,22,1997,https://fbref.com/en/players/f08490a6/matchlogs/2019-2020/summary/Arnaut-Groeneveld-Match-Logs
EPL,2019-2020,178,Pascal Groß,de GER,"FW,MF",Brighton,28,1991,https://fbref.com/en/players/8aec0537/matchlogs/2019-2020/summary/Pascal-Gross-Match-Logs
EPL,2019-2020,179,Vicente Guaita,es ESP,GK,Crystal Palace,32,1987,https://fbref.com/en/players/ab13a5aa/matchlogs/2019-2020/summary/Vicente-Guaita-Match-Logs
EPL,2019-2020,180,Mattéo Guendouzi,fr FRA,MF,Arsenal,20,1999,https://fbref.com/en/players/5ea8ef20/matchlogs/2019-2020/summary/Matteo-Guendouzi-Match-Logs
EPL,2019-2020,181,Frederic Guilbert,fr FRA,DF,Aston Villa,24,1994,https://fbref.com/en/players/5d8d7454/matchlogs/2019-2020/summary/Frederic-Guilbert-Match-Logs
EPL,2019-2020,182,İlkay Gündoğan,de GER,MF,Manchester City,28,1990,https://fbref.com/en/players/819b3158/matchlogs/2019-2020/summary/Ilkay-Gundogan-Match-Logs
EPL,2019-2020,183,Angus Gunn,eng ENG,GK,Southampton,23,1996,https://fbref.com/en/players/e082af5b/matchlogs/2019-2020/summary/Angus-Gunn-Match-Logs
EPL,2019-2020,184,Sébastien Haller,ci CIV,FW,West Ham,25,1994,https://fbref.com/en/players/ba115a40/matchlogs/2019-2020/summary/Sebastien-Haller-Match-Logs
EPL,2019-2020,185,Grant Hanley,sco SCO,DF,Norwich City,27,1991,https://fbref.com/en/players/e9254eec/matchlogs/2019-2020/summary/Grant-Hanley-Match-Logs
EPL,2019-2020,186,Kortney Hause,eng ENG,DF,Aston Villa,24,1995,https://fbref.com/en/players/bf8fad51/matchlogs/2019-2020/summary/Kortney-Hause-Match-Logs
EPL,2019-2020,187,Isaac Hayden,eng ENG,MF,Newcastle Utd,24,1995,https://fbref.com/en/players/c951a6df/matchlogs/2019-2020/summary/Isaac-Hayden-Match-Logs
EPL,2019-2020,188,Tom Heaton,eng ENG,GK,Aston Villa,33,1986,https://fbref.com/en/players/a6de6361/matchlogs/2019-2020/summary/Tom-Heaton-Match-Logs
EPL,2019-2020,189,Dean Henderson,eng ENG,GK,Sheffield Utd,22,1997,https://fbref.com/en/players/e5a76dfe/matchlogs/2019-2020/summary/Dean-Henderson-Match-Logs
EPL,2019-2020,190,Jordan Henderson,eng ENG,MF,Liverpool,29,1990,https://fbref.com/en/players/935e6b8f/matchlogs/2019-2020/summary/Jordan-Henderson-Match-Logs
EPL,2019-2020,191,Jeff Hendrick,ie IRL,MF,Burnley,27,1992,https://fbref.com/en/players/989d5705/matchlogs/2019-2020/summary/Jeff-Hendrick-Match-Logs
EPL,2019-2020,192,Wayne Hennessey,wal WAL,GK,Crystal Palace,32,1987,https://fbref.com/en/players/76eca7e2/matchlogs/2019-2020/summary/Wayne-Hennessey-Match-Logs
EPL,2019-2020,193,Javier Hernández,mx MEX,FW,West Ham,31,1988,https://fbref.com/en/players/189cee7b/matchlogs/2019-2020/summary/Javier-Hernandez-Match-Logs
EPL,2019-2020,194,Onel Hernández,cu CUB,"FW,MF",Norwich City,26,1993,https://fbref.com/en/players/007b39a5/matchlogs/2019-2020/summary/Onel-Hernandez-Match-Logs
EPL,2019-2020,195,Son Heung-min,kr KOR,"FW,MF",Tottenham,27,1992,https://fbref.com/en/players/92e7e919/matchlogs/2019-2020/summary/Son-Heung-min-Match-Logs
EPL,2019-2020,196,George Hirst,eng ENG,FW,Leicester City,20,1999,https://fbref.com/en/players/78e87179/matchlogs/2019-2020/summary/George-Hirst-Match-Logs
EPL,2019-2020,197,Rob Holding,eng ENG,DF,Arsenal,23,1995,https://fbref.com/en/players/d79a8c87/matchlogs/2019-2020/summary/Rob-Holding-Match-Logs
EPL,2019-2020,198,José Holebas,gr GRE,DF,Watford,35,1984,https://fbref.com/en/players/12aa7661/matchlogs/2019-2020/summary/Jose-Holebas-Match-Logs
EPL,2019-2020,199,Mason Holgate,eng ENG,DF,Everton,22,1996,https://fbref.com/en/players/d0042ab9/matchlogs/2019-2020/summary/Mason-Holgate-Match-Logs
EPL,2019-2020,200,Nathan Holland,eng ENG,MF,West Ham,21,1998,https://fbref.com/en/players/45ab2170/matchlogs/2019-2020/summary/Nathan-Holland-Match-Logs
EPL,2019-2020,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2019-2020,201,Conor Hourihane,ie IRL,MF,Aston Villa,28,1991,https://fbref.com/en/players/fcab00a0/matchlogs/2019-2020/summary/Conor-Hourihane-Match-Logs
EPL,2019-2020,202,Callum Hudson-Odoi,eng ENG,FW,Chelsea,18,2000,https://fbref.com/en/players/15f3ec41/matchlogs/2019-2020/summary/Callum-Hudson-Odoi-Match-Logs
EPL,2019-2020,203,Will Hughes,eng ENG,"MF,FW",Watford,24,1995,https://fbref.com/en/players/a0666d3e/matchlogs/2019-2020/summary/Will-Hughes-Match-Logs
EPL,2019-2020,204,Pierre Højbjerg,dk DEN,MF,Southampton,23,1995,https://fbref.com/en/players/8b04d6c1/matchlogs/2019-2020/summary/Pierre-Hojbjerg-Match-Logs
EPL,2019-2020,205,Jordon Ibe,eng ENG,DF,Bournemouth,23,1995,https://fbref.com/en/players/9f736ed2/matchlogs/2019-2020/summary/Jordon-Ibe-Match-Logs
EPL,2019-2020,206,Adam Idah,ie IRL,"FW,MF",Norwich City,18,2001,https://fbref.com/en/players/291e3ec3/matchlogs/2019-2020/summary/Adam-Idah-Match-Logs
EPL,2019-2020,207,Odion Ighalo,ng NGA,FW,Manchester Utd,30,1989,https://fbref.com/en/players/03622183/matchlogs/2019-2020/summary/Odion-Ighalo-Match-Logs
EPL,2019-2020,208,Kelechi Iheanacho,ng NGA,FW,Leicester City,22,1996,https://fbref.com/en/players/c92e1a31/matchlogs/2019-2020/summary/Kelechi-Iheanacho-Match-Logs
EPL,2019-2020,209,Danny Ings,eng ENG,FW,Southampton,27,1992,https://fbref.com/en/players/07802f7f/matchlogs/2019-2020/summary/Danny-Ings-Match-Logs
EPL,2019-2020,210,Alex Iwobi,ng NGA,"MF,FW",Everton,23,1996,https://fbref.com/en/players/6ca5ec4b/matchlogs/2019-2020/summary/Alex-Iwobi-Match-Logs
EPL,2019-2020,211,Phil Jagielka,eng ENG,DF,Sheffield Utd,36,1982,https://fbref.com/en/players/3233eefd/matchlogs/2019-2020/summary/Phil-Jagielka-Match-Logs
EPL,2019-2020,212,Alireza Jahanbakhsh,ir IRN,"FW,MF",Brighton,25,1993,https://fbref.com/en/players/08452314/matchlogs/2019-2020/summary/Alireza-Jahanbakhsh-Match-Logs
EPL,2019-2020,213,Daniel James,wal WAL,FW,Manchester Utd,21,1997,https://fbref.com/en/players/c931d9f9/matchlogs/2019-2020/summary/Daniel-James-Match-Logs
EPL,2019-2020,214,Matty James,eng ENG,MF,Leicester City,28,1991,https://fbref.com/en/players/ebd0a048/matchlogs/2019-2020/summary/Matty-James-Match-Logs
EPL,2019-2020,215,Reece James,eng ENG,DF,Chelsea,19,1999,https://fbref.com/en/players/1265a93a/matchlogs/2019-2020/summary/Reece-James-Match-Logs
EPL,2019-2020,216,Daryl Janmaat,nl NED,DF,Watford,30,1989,https://fbref.com/en/players/45da6694/matchlogs/2019-2020/summary/Daryl-Janmaat-Match-Logs
EPL,2019-2020,217,Gabriel Jesus,br BRA,FW,Manchester City,22,1997,https://fbref.com/en/players/b66315ae/matchlogs/2019-2020/summary/Gabriel-Jesus-Match-Logs
EPL,2019-2020,218,Raúl Jiménez,mx MEX,FW,Wolves,28,1991,https://fbref.com/en/players/b561db50/matchlogs/2019-2020/summary/Raul-Jimenez-Match-Logs
EPL,2019-2020,219,Joelinton,br BRA,FW,Newcastle Utd,22,1996,https://fbref.com/en/players/c17bfb65/matchlogs/2019-2020/summary/Joelinton-Match-Logs
EPL,2019-2020,220,Ben Johnson,eng ENG,DF,West Ham,19,2000,https://fbref.com/en/players/9319781b/matchlogs/2019-2020/summary/Ben-Johnson-Match-Logs
EPL,2019-2020,221,Curtis Jones,eng ENG,MF,Liverpool,18,2001,https://fbref.com/en/players/4fb9c88f/matchlogs/2019-2020/summary/Curtis-Jones-Match-Logs
EPL,2019-2020,222,Phil Jones,eng ENG,DF,Manchester Utd,27,1992,https://fbref.com/en/players/def899bd/matchlogs/2019-2020/summary/Phil-Jones-Match-Logs
EPL,2019-2020,223,Bruno Jordão,pt POR,FW,Wolves,20,1998,https://fbref.com/en/players/41ff002d/matchlogs/2019-2020/summary/Bruno-Jordao-Match-Logs
EPL,2019-2020,224,Jorginho,it ITA,MF,Chelsea,27,1991,https://fbref.com/en/players/45db685d/matchlogs/2019-2020/summary/Jorginho-Match-Logs
EPL,2019-2020,225,Jota,es ESP,"FW,MF",Aston Villa,28,1991,https://fbref.com/en/players/9f351459/matchlogs/2019-2020/summary/Jota-Match-Logs
EPL,2019-2020,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2019-2020,226,Diogo Jota,pt POR,"FW,MF",Wolves,22,1996,https://fbref.com/en/players/178ae8f8/matchlogs/2019-2020/summary/Diogo-Jota-Match-Logs
EPL,2019-2020,227,James Justin,eng ENG,DF,Leicester City,21,1998,https://fbref.com/en/players/fb614c44/matchlogs/2019-2020/summary/James-Justin-Match-Logs
EPL,2019-2020,228,Christian Kabasele,be BEL,DF,Watford,28,1991,https://fbref.com/en/players/914ab9a1/matchlogs/2019-2020/summary/Christian-Kabasele-Match-Logs
EPL,2019-2020,229,Harry Kane,eng ENG,FW,Tottenham,26,1993,https://fbref.com/en/players/21a66f6a/matchlogs/2019-2020/summary/Harry-Kane-Match-Logs
EPL,2019-2020,230,N'Golo Kanté,fr FRA,MF,Chelsea,28,1991,https://fbref.com/en/players/b9fbae28/matchlogs/2019-2020/summary/NGolo-Kante-Match-Logs
EPL,2019-2020,231,Moise Kean,it ITA,FW,Everton,19,2000,https://fbref.com/en/players/3d50bcdb/matchlogs/2019-2020/summary/Moise-Kean-Match-Logs
EPL,2019-2020,232,Michael Keane,eng ENG,DF,Everton,26,1993,https://fbref.com/en/players/c5b7c315/matchlogs/2019-2020/summary/Michael-Keane-Match-Logs
EPL,2019-2020,233,Naby Keïta,gn GUI,MF,Liverpool,24,1995,https://fbref.com/en/players/f25c8e3a/matchlogs/2019-2020/summary/Naby-Keita-Match-Logs
EPL,2019-2020,234,Lloyd Kelly,eng ENG,DF,Bournemouth,20,1998,https://fbref.com/en/players/f31def1e/matchlogs/2019-2020/summary/Lloyd-Kelly-Match-Logs
EPL,2019-2020,235,Martin Kelly,eng ENG,DF,Crystal Palace,29,1990,https://fbref.com/en/players/d7492450/matchlogs/2019-2020/summary/Martin-Kelly-Match-Logs
EPL,2019-2020,236,Max Kilman,eng ENG,DF,Wolves,22,1997,https://fbref.com/en/players/d0f72bf1/matchlogs/2019-2020/summary/Max-Kilman-Match-Logs
EPL,2019-2020,237,Joshua King,no NOR,"FW,MF",Bournemouth,27,1992,https://fbref.com/en/players/43458538/matchlogs/2019-2020/summary/Joshua-King-Match-Logs
EPL,2019-2020,238,Timm Klose,ch SUI,DF,Norwich City,31,1988,https://fbref.com/en/players/5f1d07f6/matchlogs/2019-2020/summary/Timm-Klose-Match-Logs
EPL,2019-2020,239,Jonathan Kodjia,ci CIV,"FW,MF",Aston Villa,29,1989,https://fbref.com/en/players/ecf44e09/matchlogs/2019-2020/summary/Jonathan-Kodjia-Match-Logs
EPL,2019-2020,240,Sead Kolašinac,ba BIH,DF,Arsenal,26,1993,https://fbref.com/en/players/3935e52e/matchlogs/2019-2020/summary/Sead-Kolasinac-Match-Logs
EPL,2019-2020,241,Ezri Konsa,eng ENG,DF,Aston Villa,21,1997,https://fbref.com/en/players/0313a347/matchlogs/2019-2020/summary/Ezri-Konsa-Match-Logs
EPL,2019-2020,242,Cheikhou Kouyaté,sn SEN,"MF,DF",Crystal Palace,29,1989,https://fbref.com/en/players/8d3c902d/matchlogs/2019-2020/summary/Cheikhou-Kouyate-Match-Logs
EPL,2019-2020,243,Mateo Kovačić,hr CRO,MF,Chelsea,25,1994,https://fbref.com/en/players/79c0821a/matchlogs/2019-2020/summary/Mateo-Kovacic-Match-Logs
EPL,2019-2020,244,Emil Krafth,se SWE,DF,Newcastle Utd,24,1994,https://fbref.com/en/players/77cf6852/matchlogs/2019-2020/summary/Emil-Krafth-Match-Logs
EPL,2019-2020,245,Tim Krul,nl NED,GK,Norwich City,31,1988,https://fbref.com/en/players/f23f9d20/matchlogs/2019-2020/summary/Tim-Krul-Match-Logs
EPL,2019-2020,246,Alexandre Lacazette,fr FRA,FW,Arsenal,28,1991,https://fbref.com/en/players/9dbb75ca/matchlogs/2019-2020/summary/Alexandre-Lacazette-Match-Logs
EPL,2019-2020,247,Adam Lallana,eng ENG,"MF,FW",Liverpool,31,1988,https://fbref.com/en/players/99813635/matchlogs/2019-2020/summary/Adam-Lallana-Match-Logs
EPL,2019-2020,248,Érik Lamela,ar ARG,"MF,FW",Tottenham,27,1992,https://fbref.com/en/players/abe66106/matchlogs/2019-2020/summary/Erik-Lamela-Match-Logs
EPL,2019-2020,249,Tariq Lamptey,eng ENG,DF,Brighton,18,2000,https://fbref.com/en/players/f4e433d4/matchlogs/2019-2020/summary/Tariq-Lamptey-Match-Logs
EPL,2019-2020,250,Tariq Lamptey,eng ENG,DF,Chelsea,18,2000,https://fbref.com/en/players/f4e433d4/matchlogs/2019-2020/summary/Tariq-Lamptey-Match-Logs
EPL,2019-2020,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2019-2020,251,Henri Lansbury,eng ENG,MF,Aston Villa,28,1990,https://fbref.com/en/players/fe8e6fa1/matchlogs/2019-2020/summary/Henri-Lansbury-Match-Logs
EPL,2019-2020,252,Manuel Lanzini,ar ARG,"MF,FW",West Ham,26,1993,https://fbref.com/en/players/26f6dca8/matchlogs/2019-2020/summary/Manuel-Lanzini-Match-Logs
EPL,2019-2020,253,Aymeric Laporte,fr FRA,DF,Manchester City,25,1994,https://fbref.com/en/players/119b9a8e/matchlogs/2019-2020/summary/Aymeric-Laporte-Match-Logs
EPL,2019-2020,254,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,25,1993,https://fbref.com/en/players/450ab6fc/matchlogs/2019-2020/summary/Jamaal-Lascelles-Match-Logs
EPL,2019-2020,255,Valentino Lazaro,at AUT,"DF,MF",Newcastle Utd,23,1996,https://fbref.com/en/players/016ff750/matchlogs/2019-2020/summary/Valentino-Lazaro-Match-Logs
EPL,2019-2020,256,Moritz Leitner,de GER,MF,Norwich City,26,1992,https://fbref.com/en/players/9460aaed/matchlogs/2019-2020/summary/Moritz-Leitner-Match-Logs
EPL,2019-2020,257,Florian Lejeune,fr FRA,DF,Newcastle Utd,28,1991,https://fbref.com/en/players/6eaed4eb/matchlogs/2019-2020/summary/Florian-Lejeune-Match-Logs
EPL,2019-2020,258,Aaron Lennon,eng ENG,MF,Burnley,32,1987,https://fbref.com/en/players/2ff964a0/matchlogs/2019-2020/summary/Aaron-Lennon-Match-Logs
EPL,2019-2020,259,Bernd Leno,de GER,GK,Arsenal,27,1992,https://fbref.com/en/players/2628fd2b/matchlogs/2019-2020/summary/Bernd-Leno-Match-Logs
EPL,2019-2020,260,Jefferson Lerma,co COL,MF,Bournemouth,24,1994,https://fbref.com/en/players/9b5ce51a/matchlogs/2019-2020/summary/Jefferson-Lerma-Match-Logs
EPL,2019-2020,261,Jamal Lewis,nir NIR,DF,Norwich City,21,1998,https://fbref.com/en/players/efb9215a/matchlogs/2019-2020/summary/Jamal-Lewis-Match-Logs
